_id,Ngày,Quốc gia,Thành phố,Phân loại,Count,Min,Max,Meidan,Variance
7279,2020-01-13T00:00:00,VN,Huế,pressure,24,1013,1017,1014,12.59
7280,2020-01-27T00:00:00,VN,Huế,pressure,24,1013,1017,1015,12.59
7281,2020-02-26T00:00:00,VN,Huế,pressure,24,1015.5,1019,1016.5,11.23
7282,2020-06-16T00:00:00,VN,Huế,pressure,24,1006,1010,1008,10.14
7283,2020-07-02T00:00:00,VN,Huế,pressure,24,1016,1020,1017,20.42
7284,2020-03-31T00:00:00,VN,Huế,pressure,24,1008,1011,1009,15.72
7285,2020-05-27T00:00:00,VN,Huế,pressure,24,1007,1012,1009.5,20
7286,2020-05-28T00:00:00,VN,Huế,pressure,24,1009,1012,1010,10.54
7287,2020-07-28T00:00:00,VN,Huế,pressure,23,1005,1008,1007,7.92
7288,2020-04-27T00:00:00,VN,Huế,pressure,24,1018,1020,1018,5.36
7289,2020-05-05T00:00:00,VN,Huế,pressure,24,1006,1010,1007,12.81
7290,2020-09-06T00:00:00,VN,Huế,pressure,24,1004.5,1008,1006,12.6
7291,2020-01-11T00:00:00,VN,Huế,pressure,24,1013,1016.5,1014,13.15
7292,2020-07-12T00:00:00,VN,Huế,pressure,24,1018,1021,1019,12.93
7293,2020-12-30T00:00:00,VN,Huế,pressure,24,1016,1022,1018,37.1
7294,2020-12-01T00:00:00,VN,Huế,pressure,24,1013,1017,1014.5,15.76
7295,2020-12-04T00:00:00,VN,Huế,pressure,24,1012,1017.5,1013.5,28.62
7296,2020-05-15T00:00:00,VN,Huế,pressure,24,1003.5,1008,1006,17.24
7297,2021-09-01T00:00:00,VN,Huế,pressure,24,1019,1024,1021.5,14.71
7298,2021-01-13T00:00:00,VN,Huế,pressure,24,1017,1022,1019,24.2
7299,2020-06-05T00:00:00,VN,Huế,pressure,24,1005,1008,1006,12.68
7300,2020-03-07T00:00:00,VN,Huế,pressure,24,1004,1008,1005.5,14.78
7301,2020-04-10T00:00:00,VN,Huế,pressure,24,1007,1011,1009,15.83
7302,2020-09-10T00:00:00,VN,Huế,pressure,24,1007,1012,1009.5,17.32
7303,2020-10-30T00:00:00,VN,Huế,pressure,24,1012,1015,1013,14.67
7304,2020-12-11T00:00:00,VN,Huế,pressure,24,1015,1019,1017,12.06
7305,2020-12-22T00:00:00,VN,Huế,pressure,24,1017,1021,1018.5,18.44
7306,2020-01-15T00:00:00,VN,Huế,pressure,24,1012,1016,1014,15.65
7307,2020-10-19T00:00:00,VN,Huế,pressure,24,1007,1011,1009,14.67
7308,2020-06-12T00:00:00,VN,Huế,pressure,24,1018,1021.5,1019.5,11.84
7309,2020-12-31T00:00:00,VN,Huế,pressure,24,1020,1024,1021.5,13.68
7310,2020-09-02T00:00:00,VN,Huế,pressure,11,1021,1024,1021.5,12
7311,2020-06-03T00:00:00,VN,Huế,pressure,24,1013,1017.5,1015.5,14.02
7312,2020-06-07T00:00:00,VN,Huế,pressure,24,1004,1007,1005,11.74
7313,2020-08-28T00:00:00,VN,Huế,pressure,23,1001,1005,1003,13.52
7314,2020-08-09T00:00:00,VN,Huế,pressure,24,1006,1011,1008.5,13.75
7315,2020-03-01T00:00:00,VN,Huế,pressure,12,1018,1020,1019,5.06
7316,2020-04-24T00:00:00,VN,Huế,pressure,24,1013,1018.5,1015,29.31
7317,2020-01-16T00:00:00,VN,Huế,pressure,24,1013,1017,1014,22.17
7318,2020-01-04T00:00:00,VN,Huế,pressure,24,1009,1014,1011,21.29
7319,2020-04-21T00:00:00,VN,Huế,pressure,24,1007,1011,1009,16.07
7320,2020-08-03T00:00:00,VN,Huế,pressure,24,1004,1011,1008,55.87
7321,2020-03-18T00:00:00,VN,Huế,pressure,24,1010,1014,1012,15.71
7322,2020-01-06T00:00:00,VN,Huế,pressure,24,1007.5,1011,1010,13.03
7323,2020-07-13T00:00:00,VN,Huế,pressure,24,1005,1008,1006.5,8.41
7324,2020-07-31T00:00:00,VN,Huế,pressure,24,1000.5,1005,1003,14.45
7325,2020-10-10T00:00:00,VN,Huế,pressure,23,1008,1012,1009,12.9
7326,2020-10-17T00:00:00,VN,Huế,pressure,24,1004,1007,1005,11.63
7327,2020-04-28T00:00:00,VN,Huế,pressure,24,1014,1018,1017,15.85
7328,2020-07-07T00:00:00,VN,Huế,pressure,23,1007,1009,1007,6.99
7329,2020-11-09T00:00:00,VN,Huế,pressure,24,1005,1010,1007.5,20.42
7330,2020-10-18T00:00:00,VN,Huế,pressure,24,1005,1010,1007,21.36
7331,2020-05-04T00:00:00,VN,Huế,pressure,24,1012,1016,1014,15.76
7332,2020-01-05T00:00:00,VN,Huế,pressure,24,1009,1013,1011,16.41
7333,2020-01-08T00:00:00,VN,Huế,pressure,24,996,1001,999,19.13
7334,2020-08-26T00:00:00,VN,Huế,pressure,24,1001,1006,1004,20.8
7335,2020-11-01T00:00:00,VN,Huế,pressure,24,1012,1016,1013,14.28
7336,2020-01-20T00:00:00,VN,Huế,pressure,24,1017,1021,1018,18.62
7337,2020-09-09T00:00:00,VN,Huế,pressure,24,1007,1011,1009,17.35
7338,2020-09-13T00:00:00,VN,Huế,pressure,24,1007,1012,1010,19.67
7339,2020-03-10T00:00:00,VN,Huế,pressure,24,1007,1011,1008.5,14.13
7340,2021-01-20T00:00:00,VN,Huế,pressure,15,1014,1019,1017,20.31
7341,2021-02-01T00:00:00,VN,Huế,pressure,24,1019,1023,1021,12.61
7342,2020-03-05T00:00:00,VN,Huế,pressure,24,1006,1011,1008.5,20.87
7343,2020-06-17T00:00:00,VN,Huế,pressure,24,1006,1009,1007.5,7.1
7344,2020-06-29T00:00:00,VN,Huế,pressure,24,1004,1007,1005,8.48
7345,2020-03-08T00:00:00,VN,Huế,pressure,24,1000,1003.5,1001,14.62
7346,2020-07-11T00:00:00,VN,Huế,pressure,24,1015,1019,1016.5,14.34
7347,2020-11-17T00:00:00,VN,Huế,pressure,24,1011,1016,1014,14.62
7348,2020-12-14T00:00:00,VN,Huế,pressure,24,1011.5,1016,1013.5,18.04
7349,2020-10-07T00:00:00,VN,Huế,pressure,24,1003,1006,1005,9.76
7350,2020-02-09T00:00:00,VN,Huế,pressure,24,1005.5,1009,1008,13.58
7351,2020-06-09T00:00:00,VN,Huế,pressure,24,1003,1007,1006,14.06
7352,2021-01-01T00:00:00,VN,Huế,pressure,24,1021,1024,1022,10.14
7353,2020-02-27T00:00:00,VN,Huế,pressure,24,1015,1018.5,1016,13.47
7354,2020-04-13T00:00:00,VN,Huế,pressure,24,1014.5,1019,1017,19.89
7355,2020-05-06T00:00:00,VN,Huế,pressure,24,1005,1009,1007,9.78
7356,2020-06-19T00:00:00,VN,Huế,pressure,24,1006,1009,1007.5,6.01
7357,2020-12-03T00:00:00,VN,Huế,pressure,24,1010,1014,1012,17.5
7358,2020-04-23T00:00:00,VN,Huế,pressure,24,1011.5,1014.5,1013,8.97
7359,2020-02-08T00:00:00,VN,Huế,pressure,23,997,1003,998,29.09
7360,2020-04-11T00:00:00,VN,Huế,pressure,23,1014,1017,1015,11.53
7361,2020-11-23T00:00:00,VN,Huế,pressure,24,1015,1018,1016,11.29
7362,2020-08-20T00:00:00,VN,Huế,pressure,23,1005.5,1009,1007,13.84
7363,2020-09-03T00:00:00,VN,Huế,pressure,24,1003,1008,1006,21.45
7364,2020-09-04T00:00:00,VN,Huế,pressure,24,1012,1016,1014,14.89
7365,2020-04-30T00:00:00,VN,Huế,pressure,23,1012,1016,1014,18.16
7366,2020-05-29T00:00:00,VN,Huế,pressure,24,1008,1011,1010,11.58
7367,2020-02-07T00:00:00,VN,Huế,pressure,24,1002,1006,1003.5,12.81
7368,2020-09-07T00:00:00,VN,Huế,pressure,24,1002.5,1007,1005,17.68
7369,2020-07-29T00:00:00,VN,Huế,pressure,24,1004,1008,1007,15.76
7370,2020-12-09T00:00:00,VN,Huế,pressure,24,1008,1011.5,1009.5,13.04
7371,2021-10-01T00:00:00,VN,Huế,pressure,24,1019,1023,1021,12.89
7372,2020-09-01T00:00:00,VN,Huế,pressure,24,1013,1017,1015,11.94
7373,2020-03-02T00:00:00,VN,Huế,pressure,24,1013,1019,1017,29.98
7374,2020-07-14T00:00:00,VN,Huế,pressure,24,1005,1009,1007,13.26
7375,2020-07-19T00:00:00,VN,Huế,pressure,23,1004.5,1008,1007,8.71
7376,2020-10-23T00:00:00,VN,Huế,pressure,24,1011,1014,1013,10.65
7377,2020-12-18T00:00:00,VN,Huế,pressure,24,1017,1021,1018.5,17.57
7378,2021-01-19T00:00:00,VN,Huế,pressure,24,1017,1021,1019,15.8
7379,2020-09-14T00:00:00,VN,Huế,pressure,22,1006,1010,1009,20.11
7380,2020-04-01T00:00:00,VN,Huế,pressure,24,1016,1020,1018,14.11
7381,2020-08-02T00:00:00,VN,Huế,pressure,24,1018,1022,1020,18.26
7382,2020-03-24T00:00:00,VN,Huế,pressure,24,1008.5,1014,1011.5,22.16
7383,2020-04-26T00:00:00,VN,Huế,pressure,24,1016,1020,1018,10.86
7384,2020-06-23T00:00:00,VN,Huế,pressure,32,1005.5,1008,1006,4.74
7385,2020-08-31T00:00:00,VN,Huế,pressure,24,1005,1009,1007,15.1
7386,2020-04-09T00:00:00,VN,Huế,pressure,23,1005.5,1009,1008.5,14.32
7387,2020-11-11T00:00:00,VN,Huế,pressure,24,1013,1017,1014.5,17.54
7388,2020-05-12T00:00:00,VN,Huế,pressure,24,1018,1021,1019.5,11.3
7389,2021-12-01T00:00:00,VN,Huế,pressure,24,1021,1028,1024.5,55.63
7390,2020-01-29T00:00:00,VN,Huế,pressure,24,1018,1021,1019,11.15
7391,2020-05-08T00:00:00,VN,Huế,pressure,24,1004,1008,1005,15.14
7392,2020-08-15T00:00:00,VN,Huế,pressure,24,1005,1009,1007.5,13.24
7393,2020-10-13T00:00:00,VN,Huế,pressure,24,1004,1007,1005,12.68
7394,2020-10-26T00:00:00,VN,Huế,pressure,24,1010,1012.5,1011,8.7
7395,2020-02-29T00:00:00,VN,Huế,pressure,24,1011,1015,1013,15.32
7396,2020-05-31T00:00:00,VN,Huế,pressure,24,1008,1012,1010,9.84
7397,2020-06-26T00:00:00,VN,Huế,pressure,46,1004,1007,1006,10.59
7398,2020-06-27T00:00:00,VN,Huế,pressure,46,1005,1008,1007,6.54
7399,2020-07-26T00:00:00,VN,Huế,pressure,23,1005,1008,1007,11.53
7400,2020-11-10T00:00:00,VN,Huế,pressure,24,1004,1009,1006,30.92
7401,2020-12-20T00:00:00,VN,Huế,pressure,24,1020,1024,1022,9.55
7402,2020-04-22T00:00:00,VN,Huế,pressure,24,1008,1014.5,1010,31.79
7403,2020-03-11T00:00:00,VN,Huế,pressure,24,1014,1018,1015.5,12.32
7404,2021-06-01T00:00:00,VN,Huế,pressure,24,1015,1019.5,1017,17.75
7405,2020-08-16T00:00:00,VN,Huế,pressure,24,1005,1009,1007.5,18.46
7406,2020-05-13T00:00:00,VN,Huế,pressure,24,1007,1012,1010,20.2
7407,2020-05-21T00:00:00,VN,Huế,pressure,24,1003,1006,1005,8.26
7408,2020-11-06T00:00:00,VN,Huế,pressure,24,1004,1008,1006,16.73
7409,2020-06-28T00:00:00,VN,Huế,pressure,40,1004,1008,1006.5,13.72
7410,2020-05-07T00:00:00,VN,Huế,pressure,24,1003,1007,1006,17.54
7411,2020-12-07T00:00:00,VN,Huế,pressure,24,1003,1007.5,1006,14.09
7412,2020-07-08T00:00:00,VN,Huế,pressure,24,1004,1007,1006,10.14
7413,2020-09-16T00:00:00,VN,Huế,pressure,23,1004,1009,1007,20.37
7414,2020-11-26T00:00:00,VN,Huế,pressure,24,1015,1019,1016,17.68
7415,2020-01-28T00:00:00,VN,Huế,pressure,24,1014,1018.5,1016,19.35
7416,2020-05-11T00:00:00,VN,Huế,pressure,24,1013.5,1016,1015,8.19
7417,2020-08-14T00:00:00,VN,Huế,pressure,24,1006,1009.5,1008,12.16
7418,2020-08-10T00:00:00,VN,Huế,pressure,24,1006,1010,1009,19.63
7419,2020-11-28T00:00:00,VN,Huế,pressure,24,1017,1020,1018,9.84
7420,2020-11-05T00:00:00,VN,Huế,pressure,24,1006,1010,1008,17.54
7421,2020-06-21T00:00:00,VN,Huế,pressure,24,1003,1007,1006,15.58
7422,2020-06-22T00:00:00,VN,Huế,pressure,23,1004,1007,1005,6.58
7423,2020-09-17T00:00:00,VN,Huế,pressure,24,1001.5,1006,1004,24.2
7424,2020-02-12T00:00:00,VN,Huế,pressure,24,1016,1020,1018,13.75
7425,2021-01-17T00:00:00,VN,Huế,pressure,24,1017,1023,1019.5,39.11
7426,2020-04-17T00:00:00,VN,Huế,pressure,24,1009,1013,1011,19.23
7427,2020-05-17T00:00:00,VN,Huế,pressure,24,1001,1006,1004.5,16.67
7428,2020-08-24T00:00:00,VN,Huế,pressure,24,1005,1009,1008,15.21
7429,2020-10-31T00:00:00,VN,Huế,pressure,24,1013,1017,1014.5,13.15
7430,2020-12-25T00:00:00,VN,Huế,pressure,24,1015,1019,1017,11.94
7431,2020-12-27T00:00:00,VN,Huế,pressure,24,1013,1017,1014,12.16
7432,2020-12-21T00:00:00,VN,Huế,pressure,23,1019,1023,1021,13.75
7433,2020-01-19T00:00:00,VN,Huế,pressure,24,1015,1019,1017,15.43
7434,2020-10-03T00:00:00,VN,Huế,pressure,24,1006,1015,1010.5,88
7435,2020-03-16T00:00:00,VN,Huế,pressure,24,1013,1017,1015,13.58
7436,2020-09-18T00:00:00,VN,Huế,pressure,9,991,1001,995,89.38
7437,2020-08-11T00:00:00,VN,Huế,pressure,24,1015,1019,1016.5,11.5
7438,2020-08-12T00:00:00,VN,Huế,pressure,24,1017,1021,1019,12.83
7439,2020-10-12T00:00:00,VN,Huế,pressure,24,1014,1018,1016,12.88
7440,2021-05-01T00:00:00,VN,Huế,pressure,24,1018,1021,1019,7.93
7441,2020-04-14T00:00:00,VN,Huế,pressure,24,1014,1017.5,1016,14.11
7442,2020-07-06T00:00:00,VN,Huế,pressure,24,1004,1007.5,1006,11.23
7443,2020-08-30T00:00:00,VN,Huế,pressure,24,1003,1008,1005.5,18.46
7444,2020-10-09T00:00:00,VN,Huế,pressure,24,1004,1008,1007,15.36
7445,2020-10-22T00:00:00,VN,Huế,pressure,24,1011,1014.5,1013,10.43
7446,2020-11-30T00:00:00,VN,Huế,pressure,24,1017,1021,1018.5,11.88
7447,2020-12-16T00:00:00,VN,Huế,pressure,24,1017,1021,1018.5,11.92
7448,2020-11-24T00:00:00,VN,Huế,pressure,24,1014,1017.5,1016,10.87
7449,2020-10-01T00:00:00,VN,Huế,pressure,24,1012,1016,1014,13.69
7450,2020-02-03T00:00:00,VN,Huế,pressure,23,1010,1015,1013,21.8
7451,2020-03-30T00:00:00,VN,Huế,pressure,24,1006,1010,1007.5,14.23
7452,2020-11-04T00:00:00,VN,Huế,pressure,24,1010.5,1015,1013.5,19.78
7453,2020-06-13T00:00:00,VN,Huế,pressure,23,1001,1005,1003,14.32
7454,2020-07-18T00:00:00,VN,Huế,pressure,24,1005,1009,1007.5,14.45
7455,2020-07-23T00:00:00,VN,Huế,pressure,22,1007,1009,1008.5,7.06
7456,2020-06-01T00:00:00,VN,Hà Nội,wind gust,6,11.3,11.3,11.3,0
7457,2020-01-31T00:00:00,VN,Hà Nội,wind gust,2,8.2,8.2,8.2,0
7458,2020-02-24T00:00:00,VN,Hà Nội,wind gust,2,8.7,8.7,8.7,0
7459,2020-03-01T00:00:00,VN,Hà Nội,dew,7,18,18,18,0
7460,2020-02-26T00:00:00,VN,Hà Nội,dew,40,17,19,18,2.12
7461,2020-06-19T00:00:00,VN,Hà Nội,dew,45,23.5,25,24,1.98
7462,2020-07-21T00:00:00,VN,Hà Nội,dew,72,22.5,25.5,24.5,7.8
7463,2020-08-09T00:00:00,VN,Hà Nội,dew,48,23,25,24,3.67
7464,2020-02-11T00:00:00,VN,Hà Nội,dew,60,14,23,18,92.92
7465,2020-04-11T00:00:00,VN,Hà Nội,dew,72,12,16.5,13,21.9
7466,2020-11-01T00:00:00,VN,Hà Nội,dew,63,10,20,19,130.62
7467,2020-03-20T00:00:00,VN,Hà Nội,dew,40,16,20,17.5,14.97
7468,2020-04-24T00:00:00,VN,Hà Nội,dew,42,14,16,14.5,5.27
7469,2020-04-27T00:00:00,VN,Hà Nội,dew,44,13,17.5,16,10.21
7470,2020-05-06T00:00:00,VN,Hà Nội,dew,40,23,26.5,24.5,7.59
7471,2020-06-16T00:00:00,VN,Hà Nội,dew,63,23,25.5,24.5,4.91
7472,2020-06-21T00:00:00,VN,Hà Nội,dew,48,23,26,24,8.62
7473,2020-02-08T00:00:00,VN,Hà Nội,dew,48,23,25,24,3.83
7474,2020-10-25T00:00:00,VN,Hà Nội,dew,69,13.5,17.5,16,7.71
7475,2020-09-11T00:00:00,VN,Hà Nội,dew,72,7.5,15.5,12,45.69
7476,2021-01-18T00:00:00,VN,Hà Nội,dew,72,0.5,6.5,3,24.93
7477,2020-04-26T00:00:00,VN,Hà Nội,dew,32,15.5,17,16,2.74
7478,2020-08-05T00:00:00,VN,Hà Nội,dew,36,22,27,25.5,26.25
7479,2020-11-05T00:00:00,VN,Hà Nội,dew,34,24,26,25.5,5.49
7480,2020-07-16T00:00:00,VN,Hà Nội,dew,54,23.5,26,24.5,4.85
7481,2020-09-16T00:00:00,VN,Hà Nội,dew,57,22,26,25,16.34
7482,2020-12-17T00:00:00,VN,Hà Nội,dew,36,5.5,6.5,6,0.91
7483,2020-07-01T00:00:00,VN,Hà Nội,dew,63,19,20,19.5,1.6
7484,2020-01-14T00:00:00,VN,Hà Nội,dew,31,16,19,17,5.64
7485,2020-01-31T00:00:00,VN,Hà Nội,dew,44,7.5,12,9,17.05
7486,2020-03-27T00:00:00,VN,Hà Nội,dew,18,22,23,23,1.24
7487,2020-04-17T00:00:00,VN,Hà Nội,dew,26,21,23,22,4.22
7488,2020-03-05T00:00:00,VN,Hà Nội,dew,44,23,25,24,2.47
7489,2020-09-29T00:00:00,VN,Hà Nội,dew,69,23,25,24,5
7490,2020-10-26T00:00:00,VN,Hà Nội,dew,69,16,21,18,28.23
7491,2020-09-12T00:00:00,VN,Hà Nội,dew,69,10,13.5,12,7.9
7492,2021-01-17T00:00:00,VN,Hà Nội,dew,63,4,15,9.5,215.94
7493,2020-03-28T00:00:00,VN,Hà Nội,dew,24,20.5,22,21.5,4.11
7494,2020-05-17T00:00:00,VN,Hà Nội,dew,20,21.5,23,23,3.05
7495,2020-02-07T00:00:00,VN,Hà Nội,dew,51,24,26,25,4.34
7496,2020-07-20T00:00:00,VN,Hà Nội,dew,66,22,26,24,13.07
7497,2020-12-11T00:00:00,VN,Hà Nội,dew,72,7,15,12,70.14
7498,2020-11-26T00:00:00,VN,Hà Nội,dew,57,18,22,19.5,13.82
7499,2021-02-01T00:00:00,VN,Hà Nội,dew,69,0,6,4,39.8
7500,2021-11-01T00:00:00,VN,Hà Nội,dew,72,-7,2.5,-3,67.71
7501,2020-11-03T00:00:00,VN,Hà Nội,dew,48,14,18,16.5,15.95
7502,2020-04-04T00:00:00,VN,Hà Nội,dew,38,15,18,16,5.42
7503,2020-04-28T00:00:00,VN,Hà Nội,dew,46,13.5,18,17,17.21
7504,2020-01-07T00:00:00,VN,Hà Nội,dew,66,22,26,24,12.17
7505,2020-10-27T00:00:00,VN,Hà Nội,dew,54,20,22,21,4.4
7506,2020-11-20T00:00:00,VN,Hà Nội,dew,57,20,23,21,9.71
7507,2020-07-06T00:00:00,VN,Hà Nội,dew,40,21,25,23,17.3
7508,2020-06-26T00:00:00,VN,Hà Nội,dew,72,21,25.5,23.5,22.39
7509,2020-07-14T00:00:00,VN,Hà Nội,dew,66,22,25.5,23.5,7.76
7510,2020-08-10T00:00:00,VN,Hà Nội,dew,46,15,17,16,1.88
7511,2020-11-16T00:00:00,VN,Hà Nội,dew,27,18.5,20,19,3.53
7512,2020-11-19T00:00:00,VN,Hà Nội,dew,63,20,23,21,13.77
7513,2020-01-29T00:00:00,VN,Hà Nội,dew,48,5.5,11,7,23.93
7514,2020-04-05T00:00:00,VN,Hà Nội,dew,38,23.5,26,24.5,4.95
7515,2020-08-15T00:00:00,VN,Hà Nội,dew,57,22.5,25,24,6.82
7516,2020-08-18T00:00:00,VN,Hà Nội,dew,33,23,24,24,2
7517,2020-10-19T00:00:00,VN,Hà Nội,dew,72,13,17,14.5,11.93
7518,2020-10-28T00:00:00,VN,Hà Nội,dew,57,18,22,20,13.73
7519,2020-12-29T00:00:00,VN,Hà Nội,dew,69,16.5,20,19,16.03
7520,2020-09-01T00:00:00,VN,Hà Nội,dew,60,18,20,19,5.87
7521,2020-06-24T00:00:00,VN,Hà Nội,dew,72,21,25,22.5,15.21
7522,2020-08-22T00:00:00,VN,Hà Nội,dew,60,23,25,24,3.92
7523,2020-12-09T00:00:00,VN,Hà Nội,dew,63,22.5,27,26,11.92
7524,2020-11-28T00:00:00,VN,Hà Nội,dew,51,11,14,13.5,12.37
7525,2020-01-22T00:00:00,VN,Hà Nội,dew,32,17,20,19,10.88
7526,2020-03-14T00:00:00,VN,Hà Nội,dew,36,16,20.5,17,22.29
7527,2020-12-05T00:00:00,VN,Hà Nội,dew,46,22,24.5,23,4.2
7528,2020-06-13T00:00:00,VN,Hà Nội,dew,44,23.5,26,24.5,4.46
7529,2020-12-10T00:00:00,VN,Hà Nội,dew,54,15,19,17,16.13
7530,2020-12-13T00:00:00,VN,Hà Nội,dew,69,17.5,21,19,11.84
7531,2020-12-18T00:00:00,VN,Hà Nội,dew,72,4,8.5,6,14.22
7532,2020-12-21T00:00:00,VN,Hà Nội,dew,69,-1.5,7.5,1,79.82
7533,2020-01-13T00:00:00,VN,Hà Nội,dew,69,12,16,14.5,17.75
7534,2020-03-03T00:00:00,VN,Hà Nội,dew,7,19.5,20,19.5,0.71
7535,2020-05-03T00:00:00,VN,Hà Nội,dew,34,13,14.5,14,2.58
7536,2020-01-04T00:00:00,VN,Hà Nội,dew,28,14,17,15.5,10.81
7537,2020-08-06T00:00:00,VN,Hà Nội,dew,48,21,24,22,13.62
7538,2020-08-26T00:00:00,VN,Hà Nội,dew,72,19,26,24,25.35
7539,2020-09-15T00:00:00,VN,Hà Nội,dew,60,24,26,25,3.18
7540,2020-12-30T00:00:00,VN,Hà Nội,dew,69,1.5,19,3,170.49
7541,2020-01-15T00:00:00,VN,Hà Nội,dew,36,18,20,19,3.4
7542,2020-09-02T00:00:00,VN,Hà Nội,dew,37,12,13,12,1.05
7543,2020-03-15T00:00:00,VN,Hà Nội,dew,36,15,17,16,4.29
7544,2020-05-11T00:00:00,VN,Hà Nội,dew,63,15,18,16,8.78
7545,2020-05-28T00:00:00,VN,Hà Nội,dew,44,21,24,22.5,4.4
7546,2020-06-15T00:00:00,VN,Hà Nội,dew,47,22,25,24.5,6.28
7547,2020-07-13T00:00:00,VN,Hà Nội,dew,72,21.5,26,23.5,22.32
7548,2020-08-27T00:00:00,VN,Hà Nội,dew,66,24,26,25,3.3
7549,2020-11-13T00:00:00,VN,Hà Nội,dew,60,8,14,11.5,54.63
7550,2020-11-17T00:00:00,VN,Hà Nội,dew,60,20,23,21,10.91
7551,2020-02-12T00:00:00,VN,Hà Nội,dew,69,9.5,13.5,11,14.7
7552,2020-10-12T00:00:00,VN,Hà Nội,dew,51,12,14,13.5,6.92
7553,2020-04-15T00:00:00,VN,Hà Nội,dew,36,14,18,16,20.99
7554,2020-06-06T00:00:00,VN,Hà Nội,dew,38,24,26.5,25,4.92
7555,2020-07-26T00:00:00,VN,Hà Nội,dew,39,21.5,25.5,23.5,14.82
7556,2020-08-25T00:00:00,VN,Hà Nội,dew,57,22,25,24,8.59
7557,2020-01-25T00:00:00,VN,Hà Nội,dew,34,9.5,19,12,103.96
7558,2020-03-13T00:00:00,VN,Hà Nội,dew,22,22,23,22,1.95
7559,2020-03-04T00:00:00,VN,Hà Nội,dew,30,18,21,20,10.51
7560,2020-06-17T00:00:00,VN,Hà Nội,dew,51,23,25,24,4.64
7561,2020-08-30T00:00:00,VN,Hà Nội,dew,66,23,26,25,6.86
7562,2020-09-20T00:00:00,VN,Hà Nội,dew,51,22,24,23,2.56
7563,2020-10-15T00:00:00,VN,Hà Nội,dew,36,19,22,19.5,15.14
7564,2020-11-30T00:00:00,VN,Hà Nội,dew,72,5.5,10,8,17.74
7565,2021-08-01T00:00:00,VN,Hà Nội,dew,57,0,4,0.5,20.98
7566,2020-02-29T00:00:00,VN,Hà Nội,dew,32,18,20,19.5,5.81
7567,2020-02-06T00:00:00,VN,Hà Nội,dew,46,21,25.5,23.5,13.16
7568,2020-06-28T00:00:00,VN,Hà Nội,dew,66,22,25,24.5,9.9
7569,2020-09-07T00:00:00,VN,Hà Nội,dew,63,20,26,22.5,34.57
7570,2021-06-01T00:00:00,VN,Hà Nội,dew,69,8,11,9.5,4.62
7571,2020-10-01T00:00:00,VN,Hà Nội,dew,42,17,20,18.5,9.21
7572,2020-01-16T00:00:00,VN,Hà Nội,dew,26,13,20,19,42.06
7573,2020-01-18T00:00:00,VN,Hà Nội,dew,20,13,14,13.5,2.34
7574,2020-09-06T00:00:00,VN,Hà Nội,dew,40,21,24.5,23,12.43
7575,2020-03-07T00:00:00,VN,Hà Nội,dew,57,23.5,26,25,4.09
7576,2020-01-27T00:00:00,VN,Hà Nội,dew,42,5.5,9,7.5,13.32
7577,2020-04-16T00:00:00,VN,Hà Nội,dew,30,18,22,20.5,18.92
7578,2020-04-19T00:00:00,VN,Hà Nội,dew,30,23,24,23.5,1.89
7579,2020-04-29T00:00:00,VN,Hà Nội,dew,39,17.5,21,19,13.03
7580,2020-07-28T00:00:00,VN,Hà Nội,dew,48,23,24.5,24,2.71
7581,2020-03-18T00:00:00,VN,Hà Nội,dew,16,17,18.5,17.5,2.96
7582,2020-03-30T00:00:00,VN,Hà Nội,dew,20,16,19.5,17,12.53
7583,2020-10-30T00:00:00,VN,Hà Nội,dew,60,16.5,21,20,16.49
7584,2020-01-02T00:00:00,VN,Hà Nội,dew,36,11.5,14,12.5,4.33
7585,2020-09-04T00:00:00,VN,Hà Nội,dew,44,17.5,19,18,1.99
7586,2020-06-20T00:00:00,VN,Hà Nội,dew,63,23,25.5,25,4.57
7587,2020-07-24T00:00:00,VN,Hà Nội,dew,54,13.5,25,24,63.11
7588,2020-04-08T00:00:00,VN,Hà Nội,dew,60,24,25,24.5,1.68
7589,2020-04-12T00:00:00,VN,Hà Nội,dew,69,6,11,7,21.46
7590,2020-01-26T00:00:00,VN,Hà Nội,dew,46,7,10.5,8.5,6.33
7591,2020-01-30T00:00:00,VN,Hà Nội,dew,48,1,11,8.5,108.28
7592,2020-04-02T00:00:00,VN,Hà Nội,dew,47,12,13,12.5,1.96
7593,2020-03-17T00:00:00,VN,Hà Nội,dew,24,19,22,21,9.28
7594,2020-07-04T00:00:00,VN,Hà Nội,dew,48,13.5,16.5,15.5,4.46
7595,2020-04-21T00:00:00,VN,Hà Nội,dew,34,23,24.5,24,1.5
7596,2020-10-05T00:00:00,VN,Hà Nội,dew,42,22,26,25,10.39
7597,2020-05-16T00:00:00,VN,Hà Nội,dew,38,21,26,25,27.37
7598,2020-05-19T00:00:00,VN,Hà Nội,dew,42,23.5,26,24.5,4.29
7599,2020-05-25T00:00:00,VN,Hà Nội,dew,34,22.5,27,25,16.63
7600,2020-08-19T00:00:00,VN,Hà Nội,dew,69,23,25,24,2.84
7601,2020-09-09T00:00:00,VN,Hà Nội,dew,66,23,25,24,3.4
7602,2020-01-10T00:00:00,VN,Hà Nội,dew,57,23,25,24,1.56
7603,2020-07-10T00:00:00,VN,Hà Nội,dew,22,17,19,18,5.93
7604,2020-11-04T00:00:00,VN,Hà Nội,dew,28,21,23,21.5,5.71
