Province,Address,Province Latitude,Province Longitude,Date,AQI,CO,NO2,O3,PM-10,PM-2.5,SO2,Primary Pollutant,Fog,Humidity,Temperature,Wind Speed,Pressure
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-09,185,9.0,16.0,3.661904761904762,83.0,121.0,4.8,PM-2.5,28.0,84.0,31.0,1.0,1003.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-09,177,6.0,11.656302521008405,3.661904761904762,61.0,105.0,4.8,PM-2.5,28.0,84.0,31.0,1.0,1003.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-02,117,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,42.0,4.8,PM-2.5,24.0,53.0,35.0,4.1,999.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-10,156,0.1,6.9,7.4,28.506944444444443,65.0,4.6,PM-2.5,27.0,88.0,29.0,2.5,1003.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-10,89,3.0,11.656302521008405,1.0,27.0,30.0,3.0,PM-2.5,26.0,85.5,28.5,2.8,1003.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-10,63,1.0,8.0,3.661904761904762,12.0,18.0,4.8,PM-2.5,27.0,88.0,29.0,2.5,1003.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-10,53,4.0,20.0,3.661904761904762,10.0,13.0,4.8,NO2,26.0,85.5,28.5,2.8,1003.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-10,76,3.0,8.0,3.661904761904762,21.0,24.0,4.8,PM-2.5,26.0,85.5,28.5,2.8,1003.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-10,107,4.0,9.0,3.661904761904762,41.0,38.0,4.8,PM-10,27.0,88.0,29.0,2.5,1003.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-10,74,3.0,8.0,3.661904761904762,15.0,23.0,4.8,PM-2.5,26.0,85.5,28.5,2.8,1003.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-10,95,8.0,10.0,3.661904761904762,37.0,33.0,4.8,PM-10,27.0,88.0,29.0,2.5,1003.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-10,66,4.0,11.656302521008405,3.661904761904762,13.0,19.0,4.8,PM-2.5,27.0,88.0,29.0,2.5,1003.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-11,137,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,50.0,4.8,PM-2.5,26.0,100.0,26.0,3.0,1005.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-11,144,0.2,9.2,9.4,28.506944444444443,53.0,4.6,PM-2.5,26.0,100.0,26.0,3.0,1005.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-11,63,4.0,11.656302521008405,1.0,26.0,18.0,4.8,PM-10,26.0,100.0,26.0,2.3,1005.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-11,84,1.0,10.0,3.661904761904762,23.0,28.0,4.8,PM-2.5,26.0,100.0,26.0,3.0,1005.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-11,87,3.0,21.0,3.661904761904762,21.0,29.0,4.8,PM-2.5,26.0,100.0,26.0,2.8,1005.5
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-11,91,2.0,8.0,3.661904761904762,22.0,31.0,4.8,PM-2.5,26.0,100.0,26.0,2.3,1005.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-11,137,3.0,8.0,3.661904761904762,52.0,50.0,4.8,PM-10,26.0,100.0,26.0,3.0,1005.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-11,34,3.0,5.0,3.661904761904762,1.0,1.0,4.8,NO2,26.0,100.0,26.0,2.8,1005.5
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-11,151,3.0,21.0,3.661904761904762,32.0,56.0,4.8,PM-2.5,26.0,100.0,26.0,3.0,1005.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-11,117,3.0,11.656302521008405,3.661904761904762,27.0,42.0,4.8,PM-2.5,26.0,100.0,26.0,3.0,1005.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-12,152,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,58.0,4.8,PM-2.5,26.0,100.0,26.0,2.0,1008.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-12,154,0.2,16.5,8.2,28.506944444444443,61.0,5.1,PM-2.5,26.0,100.0,26.0,2.0,1008.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-12,87,3.0,11.656302521008405,1.0,21.0,29.0,4.8,PM-2.5,25.0,100.0,25.0,2.5,1007.5
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-12,107,4.0,11.0,3.661904761904762,25.0,38.0,4.8,PM-2.5,25.0,100.0,25.0,2.5,1007.5
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-12,89,3.0,16.0,3.661904761904762,21.0,30.0,4.8,PM-2.5,25.0,100.0,25.0,2.5,1007.5
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-12,68,2.0,4.0,3.661904761904762,11.0,20.0,4.8,PM-2.5,25.0,100.0,25.0,2.5,1007.5
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-12,159,3.0,6.0,3.661904761904762,82.0,71.0,4.8,PM-10,25.0,100.0,25.0,2.5,1007.5
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-11,34,3.0,5.0,3.661904761904762,1.0,1.0,4.8,NO2,26.0,100.0,26.0,2.8,1005.5
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-12,161,7.0,20.0,3.661904761904762,45.0,75.0,4.8,PM-2.5,25.0,100.0,25.0,2.5,1007.5
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-12,117,3.0,11.656302521008405,3.661904761904762,27.0,42.0,4.8,PM-2.5,25.0,100.0,25.0,2.5,1007.5
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-14,159,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,71.0,4.8,PM-2.5,29.0,100.0,29.0,2.0,1001.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-14,164,0.1,4.6,9.4,28.506944444444443,80.0,4.6,PM-2.5,29.0,100.0,29.0,2.0,1001.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-14,134,5.0,11.656302521008405,1.0,51.0,49.0,4.8,PM-10,29.0,100.0,29.0,2.0,1001.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-13,59,2.0,7.0,3.661904761904762,11.0,16.0,4.8,PM-2.5,28.0,84.0,31.0,4.1,1001.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-14,76,4.0,19.0,3.661904761904762,20.0,24.0,4.8,PM-2.5,29.0,97.0,29.5,2.0,1001.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-14,152,3.0,7.0,3.661904761904762,46.0,58.0,4.8,PM-2.5,29.0,100.0,29.0,2.0,1001.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-13,112,6.0,8.0,3.661904761904762,35.0,40.0,4.8,PM-2.5,28.0,84.0,31.0,4.1,1001.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-11,34,3.0,5.0,3.661904761904762,1.0,1.0,4.8,NO2,26.0,100.0,26.0,2.8,1005.5
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-13,122,7.0,10.0,3.661904761904762,45.0,44.0,4.8,PM-10,28.0,84.0,31.0,4.1,1001.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-14,107,5.0,11.656302521008405,3.661904761904762,27.0,38.0,4.8,PM-2.5,29.0,97.0,29.5,2.0,1001.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-16,149,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,55.0,4.8,PM-2.5,28.0,89.0,30.0,3.6,1010.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-16,178,0.2,5.5,9.4,28.506944444444443,107.0,4.6,PM-2.5,28.0,89.0,30.0,3.6,1010.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-15,158,3.0,11.656302521008405,1.0,1.0,69.0,4.8,PM-2.5,28.0,84.0,31.0,3.0,1005.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-16,151,2.0,9.0,3.661904761904762,51.0,56.0,4.8,PM-2.5,28.0,89.0,30.0,3.6,1010.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-16,78,5.0,18.0,3.661904761904762,21.0,25.0,4.8,PM-2.5,28.0,89.0,30.0,3.6,1010.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-16,110,2.0,5.0,3.661904761904762,36.0,39.0,4.8,PM-2.5,28.0,89.0,30.0,3.6,1010.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-16,158,4.0,9.0,3.661904761904762,69.0,70.0,4.8,PM-2.5,28.0,89.0,30.0,3.6,1010.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-16,139,7.0,7.0,3.661904761904762,33.0,51.0,4.8,PM-2.5,28.0,89.0,30.0,3.6,1010.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-16,218,18.0,26.0,3.661904761904762,61.0,80.0,4.8,PM-2.5,28.0,89.0,30.0,3.6,1010.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-16,115,4.0,11.656302521008405,3.661904761904762,29.0,41.0,4.8,PM-2.5,28.5,91.5,30.0,3.3,1010.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-17,155,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,63.0,4.8,PM-2.5,26.0,94.0,27.0,0.5,1010.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-17,171,0.1,6.0,5.3,28.506944444444443,95.0,5.1,PM-2.5,26.0,94.0,27.0,0.5,1010.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-15,158,3.0,11.656302521008405,1.0,1.0,69.0,4.8,PM-2.5,28.0,84.0,31.0,3.0,1005.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-16,59,1.0,9.0,3.661904761904762,10.0,16.0,4.8,PM-2.5,27.0,84.0,30.0,4.3,1009.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-16,57,5.0,21.0,3.661904761904762,12.0,15.0,4.8,NO2,27.0,84.0,30.0,4.6,1010.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-17,74,2.0,6.0,3.661904761904762,19.0,23.0,4.8,PM-2.5,25.5,100.0,25.5,0.7,1009.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-16,142,5.0,10.0,3.661904761904762,37.0,52.0,4.8,PM-2.5,27.0,84.0,30.0,4.6,1010.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-16,82,7.0,12.0,3.661904761904762,18.0,27.0,4.8,PM-2.5,27.0,84.0,30.0,4.6,1010.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-16,127,10.0,10.0,3.661904761904762,60.0,46.0,4.8,PM-10,27.0,84.0,30.0,4.6,1010.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-16,66,5.0,11.656302521008405,3.661904761904762,13.0,19.0,4.8,PM-2.5,27.0,84.0,30.0,4.6,1010.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-17,142,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,52.0,4.8,PM-2.5,28.0,89.0,30.0,4.1,1008.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-18,164,0.1,7.8,4.1,28.506944444444443,80.0,5.6,PM-2.5,25.0,94.0,26.0,3.0,1008.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-15,158,3.0,11.656302521008405,1.0,1.0,69.0,4.8,PM-2.5,28.0,84.0,31.0,3.0,1005.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-17,46,3.0,10.0,3.661904761904762,8.0,11.0,4.8,PM-2.5,27.0,79.0,31.0,4.1,1007.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-17,56,5.0,18.0,3.661904761904762,9.0,10.0,4.8,NO2,27.0,79.0,31.0,4.1,1007.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-18,82,2.0,7.0,3.661904761904762,19.0,27.0,4.8,PM-2.5,24.5,100.0,24.5,2.3,1008.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-17,107,5.0,11.0,3.661904761904762,39.0,38.0,4.8,PM-10,27.0,79.0,31.0,4.1,1007.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-17,56,5.0,10.0,3.661904761904762,8.0,10.0,4.8,NO2,27.0,79.0,31.0,4.1,1007.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-17,251,23.0,12.0,3.661904761904762,33.0,37.0,4.8,PM-2.5,27.0,79.0,31.0,4.1,1007.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-17,56,5.0,11.656302521008405,3.661904761904762,9.0,11.0,4.8,NO2,27.0,79.0,31.0,4.1,1007.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-17,142,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,52.0,4.8,PM-2.5,28.0,89.0,30.0,4.1,1008.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-19,149,0.1,6.4,9.0,28.506944444444443,55.0,5.1,PM-2.5,25.0,83.0,28.0,2.5,1007.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-15,158,3.0,11.656302521008405,1.0,1.0,69.0,4.8,PM-2.5,28.0,84.0,31.0,3.0,1005.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-19,66,2.0,6.0,3.661904761904762,13.0,19.0,4.8,PM-2.5,25.0,83.0,28.0,2.5,1007.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-19,45,4.0,24.0,3.661904761904762,9.0,10.0,4.8,NO2,25.0,83.0,28.0,2.5,1007.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-19,68,2.0,9.0,3.661904761904762,29.0,20.0,4.8,PM-10,25.0,83.0,28.0,2.5,1007.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-19,112,4.0,12.0,3.661904761904762,36.0,40.0,4.8,PM-2.5,25.0,83.0,28.0,2.5,1007.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-19,45,4.0,8.0,3.661904761904762,8.0,10.0,4.8,PM-2.5,25.0,83.0,28.0,2.5,1007.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-19,238,21.0,30.0,3.661904761904762,52.0,32.0,4.8,PM-10,25.0,83.0,28.0,2.5,1007.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-19,53,4.0,11.656302521008405,3.661904761904762,11.0,13.0,4.8,PM-2.5,25.0,83.0,28.0,2.5,1007.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-17,142,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,52.0,4.8,PM-2.5,28.0,89.0,30.0,4.1,1008.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-21,160,0.1,5.5,9.4,28.506944444444443,72.0,4.6,PM-2.5,28.0,89.0,30.0,3.0,1008.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-15,158,3.0,11.656302521008405,1.0,1.0,69.0,4.8,PM-2.5,28.0,84.0,31.0,3.0,1005.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-21,117,1.0,10.0,3.661904761904762,31.0,42.0,4.8,PM-2.5,28.0,89.0,30.0,3.0,1008.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-21,80,4.0,19.0,3.661904761904762,20.0,26.0,4.8,PM-2.5,28.0,94.0,29.0,3.6,1008.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-21,137,2.0,10.0,3.661904761904762,45.0,50.0,4.8,PM-2.5,28.0,94.0,29.0,3.6,1008.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-21,152,3.0,13.0,3.661904761904762,58.0,58.0,4.8,PM-10,28.0,89.0,30.0,3.0,1008.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-21,112,3.0,13.0,3.661904761904762,27.0,40.0,4.8,PM-2.5,28.0,94.0,29.0,3.6,1008.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-21,211,17.0,26.0,3.661904761904762,50.0,62.0,4.8,PM-2.5,28.0,89.0,30.0,3.0,1008.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-21,99,5.0,11.656302521008405,3.661904761904762,25.0,35.0,4.8,PM-2.5,28.0,94.0,29.0,3.6,1008.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-17,142,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,52.0,4.8,PM-2.5,28.0,89.0,30.0,4.1,1008.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-23,155,0.1,2.8,10.2,28.506944444444443,63.0,4.6,PM-2.5,29.0,94.0,30.0,5.1,1003.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-15,158,3.0,11.656302521008405,1.0,1.0,69.0,4.8,PM-2.5,28.0,84.0,31.0,3.0,1005.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-23,70,1.0,9.0,3.661904761904762,14.0,21.0,4.8,PM-2.5,29.0,94.0,30.0,4.6,1003.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-23,72,3.0,14.0,3.661904761904762,19.0,22.0,4.8,PM-2.5,29.0,94.0,30.0,5.1,1003.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-23,137,3.0,10.0,3.661904761904762,44.0,50.0,4.8,PM-2.5,29.0,94.0,30.0,4.6,1003.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-23,124,3.0,7.0,3.661904761904762,52.0,45.0,4.8,PM-10,29.0,94.0,30.0,4.6,1003.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-23,107,3.0,10.0,3.661904761904762,27.0,38.0,4.8,PM-2.5,29.0,94.0,30.0,5.1,1003.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-23,153,7.0,18.0,3.661904761904762,58.0,59.0,4.8,PM-2.5,29.0,94.0,30.0,5.1,1003.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-23,95,5.0,11.656302521008405,3.661904761904762,25.0,33.0,4.8,PM-2.5,29.0,94.0,30.0,4.6,1003.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-17,142,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,52.0,4.8,PM-2.5,28.0,89.0,30.0,4.1,1008.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-26,117,0.1,6.4,8.6,28.506944444444443,42.0,5.1,PM-2.5,26.0,100.0,26.0,2.0,1009.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-15,158,3.0,11.656302521008405,1.0,1.0,69.0,4.8,PM-2.5,28.0,84.0,31.0,3.0,1005.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-25,66,2.0,14.0,3.661904761904762,14.0,19.0,4.8,PM-2.5,27.0,84.0,30.0,3.0,1007.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-25,59,3.0,20.0,3.661904761904762,13.0,16.0,4.8,NO2,27.0,84.0,30.0,3.0,1007.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-26,99,1.0,7.0,3.661904761904762,29.0,35.0,4.8,PM-2.5,27.5,100.0,27.5,2.0,1008.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-25,112,3.0,8.0,3.661904761904762,41.0,40.0,4.8,PM-10,27.0,84.0,30.0,3.0,1007.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-25,72,3.0,9.0,3.661904761904762,17.0,22.0,4.8,PM-2.5,27.0,86.0,29.5,3.0,1007.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-25,204,16.0,28.0,3.661904761904762,36.0,43.0,4.8,PM-2.5,27.0,86.0,29.5,3.0,1007.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-25,76,3.0,11.656302521008405,3.661904761904762,17.0,24.0,4.8,PM-2.5,27.0,84.0,30.0,3.0,1007.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-17,142,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,52.0,4.8,PM-2.5,28.0,89.0,30.0,4.1,1008.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-27,155,0.1,10.1,6.1,28.506944444444443,63.0,5.6,PM-2.5,27.0,100.0,27.0,1.5,1009.0
Hà Nội,"UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",21.04975,105.74187,2021-08-15,158,3.0,11.656302521008405,1.0,1.0,69.0,4.8,PM-2.5,28.0,84.0,31.0,3.0,1005.0
Hà Nội,"UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",20.98832,105.854897,2021-08-25,66,2.0,14.0,3.661904761904762,14.0,19.0,4.8,PM-2.5,27.0,84.0,30.0,3.0,1007.0
Hà Nội,"UBND P. Mỹ Đình I, Vietnam",21.01994,105.77056,2021-08-25,59,3.0,20.0,3.661904761904762,13.0,16.0,4.8,NO2,27.0,84.0,30.0,3.0,1007.0
Hà Nội,"Chi cục BVMT, Vietnam",21.01525,105.80013,2021-08-26,99,1.0,7.0,3.661904761904762,29.0,35.0,4.8,PM-2.5,27.5,100.0,27.5,2.0,1008.0
Hà Nội,"Tòa nhà quản lý Hồ Thành Công, Vietnam",21.02022,105.81232,2021-08-25,112,3.0,8.0,3.661904761904762,41.0,40.0,4.8,PM-10,27.0,84.0,30.0,3.0,1007.0
Hà Nội,"UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",21.00577,105.74842,2021-08-25,72,3.0,9.0,3.661904761904762,17.0,22.0,4.8,PM-2.5,27.0,86.0,29.5,3.0,1007.0
Hà Nội,"36A Phạm Văn Đồng, Vietnam",21.05121,105.78232,2021-08-25,204,16.0,28.0,3.661904761904762,36.0,43.0,4.8,PM-2.5,27.0,86.0,29.5,3.0,1007.0
Hà Nội,"Mầm non Kim Liên, Vietnam",21.0072,105.83572,2021-08-25,76,3.0,11.656302521008405,3.661904761904762,17.0,24.0,4.8,PM-2.5,27.0,84.0,30.0,3.0,1007.0
Hà Nội,"United Nations International School of , Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2021-08-17,142,3.875776397515528,11.656302521008405,3.661904761904762,28.506944444444443,52.0,4.8,PM-2.5,28.0,89.0,30.0,4.1,1008.0
Hà Nội,"US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",21.0215063,105.8188748,2021-08-28,127,0.1,8.3,5.3,28.506944444444443,46.0,5.1,PM-2.5,25.0,88.0,27.0,1.5,1011.0
